provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
260016,Digi Comm Enterprises LLC,70,Unlicensed Fixed Wireless,30731,38202,30731,38202
260017,District of Columbia Government/Office of the Chief Technology Officer,50,Fiber to the Premises,0,0,48,702
260019,"G5 Internet, LLC",50,Fiber to the Premises,20,22,20,22
260019,"G5 Internet, LLC",70,Unlicensed Fixed Wireless,2542,2751,0,0
260025,Broadband on Demand LLC,70,Unlicensed Fixed Wireless,38594,44514,38594,44514
260042,Roller Network LLC,10,Copper,0,0,4,52
260042,Roller Network LLC,70,Unlicensed Fixed Wireless,0,0,2,4
260042,Roller Network LLC,71,Licensed Fixed Wireless,0,0,4,4
260049,SMR Communications,40,Cable,886,970,886,970
260049,SMR Communications,50,Fiber to the Premises,79,84,79,84
260051,Spry Wireless Communications Inc.,70,Unlicensed Fixed Wireless,21166,24095,21166,24095
260052,Succeed.Net,50,Fiber to the Premises,2989,3370,0,0
260052,Succeed.Net,70,Unlicensed Fixed Wireless,220874,294840,220874,294840
260056,Total Highspeed LLC,50,Fiber to the Premises,13847,14430,13847,14430
260056,Total Highspeed LLC,70,Unlicensed Fixed Wireless,348956,428738,348956,428738
260062,WVVA.net Inc.,50,Fiber to the Premises,3889,4357,945,1369
260062,WVVA.net Inc.,70,Unlicensed Fixed Wireless,8087,9176,1796,2668
260062,WVVA.net Inc.,72,LBR Fixed Wireless,8749,9634,1540,2243
260068,"SnowCloud Services, LLC",71,Licensed Fixed Wireless,3566,6446,3566,6446
260069,Spanish Fork City,40,Cable,12358,14224,12358,14224
260069,Spanish Fork City,50,Fiber to the Premises,12358,14224,12358,14224
260070,Warm Springs Telecommunications Company,72,LBR Fixed Wireless,1136,1136,1136,1136
270002,1 Point Communications,50,Fiber to the Premises,15,17,4,14
270002,1 Point Communications,70,Unlicensed Fixed Wireless,22,23,2,2
270011,"Alyrica Networks, Inc.",10,Copper,30,301,3,9
270011,"Alyrica Networks, Inc.",50,Fiber to the Premises,1856,2196,1810,1876
270011,"Alyrica Networks, Inc.",70,Unlicensed Fixed Wireless,9934,13573,5331,8267
270011,"Alyrica Networks, Inc.",71,Licensed Fixed Wireless,103646,149375,103518,149247
270011,"Alyrica Networks, Inc.",72,LBR Fixed Wireless,24144,36198,23916,35930
270012,Aristotle Unified Communications Inc.,50,Fiber to the Premises,274,286,274,286
270012,Aristotle Unified Communications Inc.,72,LBR Fixed Wireless,83738,105650,83738,105650
270014,Bowling Green Municipal Utilities,50,Fiber to the Premises,0,0,686,2950
270016,Bethesda Wireless LLC,50,Fiber to the Premises,25,27,25,27
270016,Bethesda Wireless LLC,70,Unlicensed Fixed Wireless,1209,1278,2,2
270020,"Cal.net, Inc.",50,Fiber to the Premises,71,145,71,145
270020,"Cal.net, Inc.",70,Unlicensed Fixed Wireless,449271,575388,449271,575388
270020,"Cal.net, Inc.",71,Licensed Fixed Wireless,127171,158054,127171,158054
270020,"Cal.net, Inc.",72,LBR Fixed Wireless,559717,751574,559717,751574
270023,"City of Richmond, Indiana",50,Fiber to the Premises,0,0,1908,3600
270023,"City of Richmond, Indiana",70,Unlicensed Fixed Wireless,8,8,1907,3599
270024,City of Wyandotte,40,Cable,9916,11871,9916,11871
270024,City of Wyandotte,50,Fiber to the Premises,9916,11871,9916,11871
270025,"ClearSKY Systems, Inc.",70,Unlicensed Fixed Wireless,48702,56175,48702,56175
270026,"CloudWyze, Inc.",70,Unlicensed Fixed Wireless,2117,2523,511,880
270026,"CloudWyze, Inc.",71,Licensed Fixed Wireless,5393,6678,1330,2352
270026,"CloudWyze, Inc.",72,LBR Fixed Wireless,5291,6354,684,1221
270027,Columbia Energy LLC,50,Fiber to the Premises,970,1169,970,1169
270027,Columbia Energy LLC,70,Unlicensed Fixed Wireless,2636,3004,2636,3004
270027,Columbia Energy LLC,71,Licensed Fixed Wireless,19359,23287,19359,23287
270045,Getwireless.net,50,Fiber to the Premises,82,2863,0,0
270051,"Impulse Internet Services, LLC",50,Fiber to the Premises,0,0,9,27
270051,"Impulse Internet Services, LLC",70,Unlicensed Fixed Wireless,6,6,7,17
270061,Maxwire Inc.,70,Unlicensed Fixed Wireless,3454,3903,3454,3903
270061,Maxwire Inc.,72,LBR Fixed Wireless,8256,9341,8256,9341
270062,"Medicine Wheel Website Design, Inc.",50,Fiber to the Premises,83,155,83,155
270062,"Medicine Wheel Website Design, Inc.",70,Unlicensed Fixed Wireless,1124,1168,1124,1168
270063,"MontanaSky Networks, Inc.",50,Fiber to the Premises,3293,4265,3293,4265
270063,"MontanaSky Networks, Inc.",70,Unlicensed Fixed Wireless,8928,11818,8928,11818
270063,"MontanaSky Networks, Inc.",71,Licensed Fixed Wireless,4607,5844,4607,5844
270065,Noize Communications LLC,70,Unlicensed Fixed Wireless,12335,14097,12335,14097
270073,Sky Valley Network LLC,70,Unlicensed Fixed Wireless,926,1082,63,104
270074,"Skywave Wireless, Inc.",50,Fiber to the Premises,3737,4183,3737,4183
270074,"Skywave Wireless, Inc.",70,Unlicensed Fixed Wireless,6737,7229,6737,7229
270076,"Sonic Spectrum, Inc.",50,Fiber to the Premises,2827,2986,2827,2986
270076,"Sonic Spectrum, Inc.",70,Unlicensed Fixed Wireless,11521,13596,11521,13596
270077,SonicNet Inc.,50,Fiber to the Premises,610,660,28,39
270077,SonicNet Inc.,70,Unlicensed Fixed Wireless,761,816,73,90
270077,SonicNet Inc.,71,Licensed Fixed Wireless,441,521,52,111
270084,TC LLC,40,Cable,336,341,336,341
270084,TC LLC,50,Fiber to the Premises,874,925,874,925
270084,TC LLC,70,Unlicensed Fixed Wireless,885,895,885,895
270090,CG Computer Works LLC,50,Fiber to the Premises,13251,14986,1551,2307
270090,CG Computer Works LLC,70,Unlicensed Fixed Wireless,1849,1935,1849,1935
270096,"Velocity Broadband Internet, Inc.",70,Unlicensed Fixed Wireless,3236,3414,3236,3414
270099,"Western Communications, Inc.",70,Unlicensed Fixed Wireless,241,284,241,284
270101,"WireFree Communications, Inc.",70,Unlicensed Fixed Wireless,34822,40782,34822,40782
270102,X1 Communications Inc.,70,Unlicensed Fixed Wireless,4985,14408,4985,14408
270115,Webhiway Communications LLC,70,Unlicensed Fixed Wireless,76,93,1,3
280001,Cogeco Cable Holdings II Inc.,40,Cable,1333225,1961401,263351,592180
280001,Cogeco Cable Holdings II Inc.,50,Fiber to the Premises,62141,132822,15055,46093
280004,"Air Link Rural Broadband, LLC",50,Fiber to the Premises,5561,5910,5561,5910
280004,"Air Link Rural Broadband, LLC",70,Unlicensed Fixed Wireless,37591,42645,37591,42645
280005,Aureon Network Services Inc.,10,Copper,57,88,179,595
280005,Aureon Network Services Inc.,40,Cable,2,2,26,38
280005,Aureon Network Services Inc.,50,Fiber to the Premises,4,4,293,726
280010,Borough of Kutztown,50,Fiber to the Premises,1656,2781,1656,2781
280011,"James Bouse Enterprises, LLC",50,Fiber to the Premises,5985,7521,5985,7521
280011,"James Bouse Enterprises, LLC",70,Unlicensed Fixed Wireless,3817,4896,3817,4896
280014,City of Longmont,50,Fiber to the Premises,30532,45914,30532,45914
280017,"Co-Mo Electric Cooperative, Inc.",50,Fiber to the Premises,52565,58918,52565,58918
280020,"Eastern Shore Communications, LLC",50,Fiber to the Premises,1575,1996,1575,1996
280020,"Eastern Shore Communications, LLC",70,Unlicensed Fixed Wireless,6048,12289,6048,12289
280024,FractalVision,70,Unlicensed Fixed Wireless,1191,1373,1191,1373
280035,Mile High Networks,72,LBR Fixed Wireless,62496,74752,62496,74752
280046,"Professional Satellite Services, Inc.",70,Unlicensed Fixed Wireless,880,1183,880,1183
280047,"Rayfield Communications, Inc.",70,Unlicensed Fixed Wireless,857,1035,286,501
280052,"San Juan Cable, Inc.",40,Cable,1781,2328,1781,2328
280052,"San Juan Cable, Inc.",50,Fiber to the Premises,45,74,45,74
280057,"Tekify, LLC",50,Fiber to the Premises,648,835,648,835
280057,"Tekify, LLC",70,Unlicensed Fixed Wireless,109212,188410,109212,188410
280063,Veloxnet Inc.,50,Fiber to the Premises,159,203,159,203
280063,Veloxnet Inc.,70,Unlicensed Fixed Wireless,198,892,148,829
280063,Veloxnet Inc.,72,LBR Fixed Wireless,53,73,49,69
280067,"Rural Connect, LLC",70,Unlicensed Fixed Wireless,228,237,21,28
280069,ZMP Holding Company,50,Fiber to the Premises,567,701,728,863
280069,ZMP Holding Company,70,Unlicensed Fixed Wireless,1379,1555,1626,1855
280073,LARIAT,50,Fiber to the Premises,2,24,2,24
280073,LARIAT,71,Licensed Fixed Wireless,9956,15062,9956,15062
280078,"Horizon Cable TV, Inc.",40,Cable,1989,2268,1989,2268
280078,"Horizon Cable TV, Inc.",50,Fiber to the Premises,1097,1229,1097,1229
290004,"AtLink Services, LLC",50,Fiber to the Premises,136,139,23,78
290004,"AtLink Services, LLC",70,Unlicensed Fixed Wireless,126503,172823,19176,34742
290004,"AtLink Services, LLC",71,Licensed Fixed Wireless,105944,118061,20545,30250
290004,"AtLink Services, LLC",72,LBR Fixed Wireless,363228,444033,32176,67659
290006,"AirFiber, Inc.",70,Unlicensed Fixed Wireless,12481,16215,12481,16215
290006,"AirFiber, Inc.",71,Licensed Fixed Wireless,26491,33284,26491,33284
290007,Alamo Broadband Inc.,50,Fiber to the Premises,1713,2275,1713,2275
290007,Alamo Broadband Inc.,70,Unlicensed Fixed Wireless,32633,42000,32188,41468
290008,AlignTec Inc.,50,Fiber to the Premises,12,22,0,0
290008,AlignTec Inc.,70,Unlicensed Fixed Wireless,14851,19370,0,0
290008,AlignTec Inc.,71,Licensed Fixed Wireless,1,1,0,0
290009,ALTIUS Communications LLC,70,Unlicensed Fixed Wireless,171124,208329,171124,208329
290009,ALTIUS Communications LLC,72,LBR Fixed Wireless,352816,509029,352816,509029
290010,AMG Technology Investment Group LLC,50,Fiber to the Premises,88543,98745,88543,98745
290010,AMG Technology Investment Group LLC,70,Unlicensed Fixed Wireless,1221537,1430843,1221537,1430843
290010,AMG Technology Investment Group LLC,71,Licensed Fixed Wireless,1806139,2161880,1806139,2161880
290010,AMG Technology Investment Group LLC,72,LBR Fixed Wireless,734031,970670,734031,970670
290015,"Bear River Communications, LLC",70,Unlicensed Fixed Wireless,8244,9595,7713,9012
290016,"Believe Wireless, LLC",50,Fiber to the Premises,1,1,1,1
290016,"Believe Wireless, LLC",70,Unlicensed Fixed Wireless,512505,791722,512505,791722
290018,Pocomoke Holdings,50,Fiber to the Premises,224,224,224,224
290018,Pocomoke Holdings,70,Unlicensed Fixed Wireless,11444,14554,11444,14554
290018,Pocomoke Holdings,71,Licensed Fixed Wireless,231744,307402,231744,307402
290031,"Computer Techniques, Inc.",50,Fiber to the Premises,20227,23006,20227,23006
290037,"Digital Connections, Inc.",50,Fiber to the Premises,9334,9483,9334,9483
290039,"DMCI Broadband, LLC",50,Fiber to the Premises,2310,2381,2310,2381
290039,"DMCI Broadband, LLC",70,Unlicensed Fixed Wireless,5763,6770,5071,6035
290039,"DMCI Broadband, LLC",71,Licensed Fixed Wireless,17039,18835,16886,18671
290042,"Electronic Corporate Pages, Inc.",70,Unlicensed Fixed Wireless,125123,151676,125123,151676
290052,In The Stix Broadband LLC,50,Fiber to the Premises,583,626,583,626
290052,In The Stix Broadband LLC,70,Unlicensed Fixed Wireless,42022,53424,41448,52773
290052,In The Stix Broadband LLC,72,LBR Fixed Wireless,14049,17107,13979,17026
290053,Innovative Financial Technologies LLC,10,Copper,50,574,50,574
290053,Innovative Financial Technologies LLC,40,Cable,5022,5586,5022,5586
290053,Innovative Financial Technologies LLC,50,Fiber to the Premises,6877,7649,6877,7649
290053,Innovative Financial Technologies LLC,70,Unlicensed Fixed Wireless,90689,115440,89974,114637
290053,Innovative Financial Technologies LLC,72,LBR Fixed Wireless,15405,17984,15399,17974
290057,"Interstate Wireless, Inc.",70,Unlicensed Fixed Wireless,4310,4904,0,0
290058,JMZ Corporation,50,Fiber to the Premises,32036,36618,32036,36618
290058,JMZ Corporation,70,Unlicensed Fixed Wireless,104348,123164,104348,123164
290058,JMZ Corporation,72,LBR Fixed Wireless,60411,70208,60411,70208
290061,Lake Region Technology & Communications LLC,50,Fiber to the Premises,23589,27309,23589,27309
290065,ISP Industries LLC,70,Unlicensed Fixed Wireless,744463,1093844,744463,1093844
290074,Northern Arapaho Tribal Industries,50,Fiber to the Premises,333,391,333,391
290074,Northern Arapaho Tribal Industries,70,Unlicensed Fixed Wireless,11099,12776,11099,12776
290075,Northwest Open Access Network,50,Fiber to the Premises,2457,3271,1219,3132
290079,"Portative Technologies, LLC",70,Unlicensed Fixed Wireless,3955,4478,3955,4478
290087,Rural Broadband Network Services LLC,70,Unlicensed Fixed Wireless,1020,1260,162,213
290088,San Diego Broadband,70,Unlicensed Fixed Wireless,240541,323536,254456,384166
290091,SmartBurst LLC,70,Unlicensed Fixed Wireless,4991,6079,4971,6057
290091,SmartBurst LLC,72,LBR Fixed Wireless,46,55,46,55
290093,"Declaration Networks Group, Inc.",40,Cable,1215,1440,1215,1440
290093,"Declaration Networks Group, Inc.",50,Fiber to the Premises,1119,1444,1119,1444
290093,"Declaration Networks Group, Inc.",70,Unlicensed Fixed Wireless,148733,199291,148733,199291
290097,"Splash Wireless Internet, LLC",70,Unlicensed Fixed Wireless,18394,21251,18393,21250
290099,"Taos Net, LLC",70,Unlicensed Fixed Wireless,12972,16885,12972,16885
290103,TELE-PAGE Inc.,70,Unlicensed Fixed Wireless,558,692,558,692
290105,Television Association of Republic,40,Cable,452,558,452,558
290105,Television Association of Republic,50,Fiber to the Premises,185,226,185,226
290105,Television Association of Republic,70,Unlicensed Fixed Wireless,1133,1322,1133,1322
290106,The Junction Internet LLC,50,Fiber to the Premises,159,307,159,307
290106,The Junction Internet LLC,70,Unlicensed Fixed Wireless,6045,6599,6045,6599
290106,The Junction Internet LLC,71,Licensed Fixed Wireless,32938,35790,32938,35790
290106,The Junction Internet LLC,72,LBR Fixed Wireless,48959,56999,48959,56999
290108,Tnet Broadband Internet,70,Unlicensed Fixed Wireless,4804,5276,1070,1138
290111,"Viasat, Inc.",60,GSO Satellite,100572553,139439862,113947996,162368331
290118,Webformix Company,70,Unlicensed Fixed Wireless,19498,26291,0,0
290118,Webformix Company,71,Licensed Fixed Wireless,9764,14980,0,0
290118,Webformix Company,72,LBR Fixed Wireless,10927,12967,0,0
290121,Wificow Wyoming Corporation,70,Unlicensed Fixed Wireless,80,83,80,83
290123,Fluid-Blu Technologies,70,Unlicensed Fixed Wireless,11671,13470,11671,13470
290128,"Kern Valley Wireless, Inc.",70,Unlicensed Fixed Wireless,5152,6015,5108,5968
290128,"Kern Valley Wireless, Inc.",72,LBR Fixed Wireless,1801,2068,1777,2042
300005,"Acme Communications, Inc.",50,Fiber to the Premises,2027,2390,2027,2390
300008,"Airosurf Communications, Inc.",70,Unlicensed Fixed Wireless,49110,63148,49110,63148
300010,"Anvil Communications, Inc.",70,Unlicensed Fixed Wireless,5072,5777,0,0
300015,City of Bagley,40,Cable,555,905,154,276
300016,"Basin 2 Way Radio, Inc.",70,Unlicensed Fixed Wireless,323,396,0,0
300019,"Bluespan Wireless, LLC",70,Unlicensed Fixed Wireless,413658,583194,413658,583194
300020,Borealis Broadband Inc.,70,Unlicensed Fixed Wireless,57287,98814,5130,20182
300024,"Brolly Communications, Inc.",70,Unlicensed Fixed Wireless,7401,8298,7341,8240
300025,Hilbert Communications LLC,50,Fiber to the Premises,16397,18712,16397,18712
300025,Hilbert Communications LLC,70,Unlicensed Fixed Wireless,75873,99976,75873,99976
300025,Hilbert Communications LLC,71,Licensed Fixed Wireless,122563,157372,122563,157372
300025,Hilbert Communications LLC,72,LBR Fixed Wireless,369409,467214,369409,467214
300029,Cirra Networks,70,Unlicensed Fixed Wireless,55563,75964,53179,73281
300031,City of Monticello,50,Fiber to the Premises,3995,6228,3995,6228
300034,Communications Management Group LLC,50,Fiber to the Premises,0,0,125,606
300042,"Critical Hub Networks, Inc.",50,Fiber to the Premises,71294,136651,71294,136651
300043,Cruzio Internet,50,Fiber to the Premises,57,598,57,598
300043,Cruzio Internet,70,Unlicensed Fixed Wireless,22794,39182,22794,39182
300044,GI DI Vertigo Acquisition LLC,50,Fiber to the Premises,810,917,828,4178
300049,Eastern Shore of Virginia Broadband Authority,50,Fiber to the Premises,22571,25741,22571,25741
300057,"Fatbeam Holdings, LLC",50,Fiber to the Premises,3543,4383,503,1131
300063,"Gutierrez-Palmenberg, Inc.",70,Unlicensed Fixed Wireless,97,146,97,146
300063,"Gutierrez-Palmenberg, Inc.",71,Licensed Fixed Wireless,1050676,1467872,1050676,1467872
300066,Hunter Communications & Technologies LLC,40,Cable,380,442,380,442
300066,Hunter Communications & Technologies LLC,50,Fiber to the Premises,84340,107267,84340,107267
300066,Hunter Communications & Technologies LLC,71,Licensed Fixed Wireless,49914,58676,49914,58676
300069,Freeway Networks LLC,70,Unlicensed Fixed Wireless,542,546,0,0
300074,Jo-Carroll Electric Cooperative Inc.,50,Fiber to the Premises,16167,17892,16166,17891
300074,Jo-Carroll Electric Cooperative Inc.,70,Unlicensed Fixed Wireless,15210,16845,15210,16845
300077,"Kansas Broadband Internet, Inc.",70,Unlicensed Fixed Wireless,20071,22045,0,0
300078,Windfield Enterprises LLC,71,Licensed Fixed Wireless,277419,362679,277419,362679
300078,Windfield Enterprises LLC,72,LBR Fixed Wireless,159,173,159,173
300079,"King Street Wireless, LP",71,Licensed Fixed Wireless,57,68,57,68
300083,Local Internet Service Company,50,Fiber to the Premises,2696,3586,2696,3586
300085,"Tower Bridge Mobile Holdings, LLC",71,Licensed Fixed Wireless,33505,47499,33505,47499
300086,MCNC,50,Fiber to the Premises,0,0,250,598
300087,Marshall Municipal Utilities,50,Fiber to the Premises,6074,6833,6074,6833
300091,Midwest Energy Cooperative,50,Fiber to the Premises,68298,77970,11050,15919
300092,"Mission Valley Communications, LLC",70,Unlicensed Fixed Wireless,16507,18304,16507,18304
300093,Mosier WiNet LLC,50,Fiber to the Premises,147,209,147,209
300093,Mosier WiNet LLC,70,Unlicensed Fixed Wireless,287,457,291,463
300093,Mosier WiNet LLC,71,Licensed Fixed Wireless,1,1,1,1
300097,"XTel Communications, Inc.",10,Copper,0,0,95,598
300097,"XTel Communications, Inc.",40,Cable,0,0,82,697
300097,"XTel Communications, Inc.",50,Fiber to the Premises,0,0,136,729
300097,"XTel Communications, Inc.",70,Unlicensed Fixed Wireless,0,0,9,18
300103,"NetFortris Acquisition Co., Inc.",50,Fiber to the Premises,0,0,624,2958
300107,"Night Owl Wireless, LLC",50,Fiber to the Premises,1068,1164,1068,1164
300107,"Night Owl Wireless, LLC",70,Unlicensed Fixed Wireless,544,624,544,624
300107,"Night Owl Wireless, LLC",72,LBR Fixed Wireless,240,245,240,245
300110,Mohawk Networks LLC,50,Fiber to the Premises,600,1227,82,261
300110,Mohawk Networks LLC,70,Unlicensed Fixed Wireless,113,121,2,3
300111,"Northern Network Concepts, Inc.",70,Unlicensed Fixed Wireless,1293,1362,1293,1362
300111,"Northern Network Concepts, Inc.",72,LBR Fixed Wireless,5697,6450,5697,6450
300112,Okanogan County PUD No. 1,50,Fiber to the Premises,534,685,534,685
300112,Okanogan County PUD No. 1,70,Unlicensed Fixed Wireless,13606,15901,13422,15711
300113,Orange S.A.,50,Fiber to the Premises,0,0,12,20
300116,"Pasty.net, Inc.",70,Unlicensed Fixed Wireless,999,1101,999,1101
